,events,woba_value,launch_speed,launch_angle
540012,single,0.9,96.6,-2.0
540017,field_out,0.0,99.2,57.0
540020,field_out,0.0,81.2,25.0
540022,double,1.25,99.1,14.0
540024,single,0.9,105.0,5.0
540028,field_out,0.0,93.6,44.0
540032,field_out,0.0,83.9,59.0
540033,field_out,0.0,97.4,10.0
540038,field_out,0.0,83.5,-28.0
540048,field_out,0.0,93.1,24.0
540058,single,0.9,92.3,0.0
540064,single,0.9,94.7,13.0
540076,field_out,0.0,95.7,45.0
540083,field_out,0.0,95.9,32.0
540085,single,0.9,88.6,13.0
540107,field_out,0.0,105.1,-1.0
540110,field_out,0.0,96.0,66.0
540113,single,0.9,60.7,-68.0
540123,single,0.9,113.6,11.0
540132,single,0.9,42.9,-54.0
540143,field_out,0.0,52.2,-55.0
540158,single,0.9,81.8,20.0
540161,field_out,0.0,92.0,-38.0
540162,field_out,0.0,96.1,30.0
540164,field_out,0.0,98.2,35.0
540166,field_out,0.0,74.1,-7.0
540167,field_out,0.0,54.2,-11.0
540174,single,0.9,102.4,2.0
540178,field_out,0.0,63.0,72.0
540180,double,1.25,112.6,10.0
540182,field_out,0.0,82.6,45.0
540184,field_out,0.0,105.8,9.0
540187,field_out,0.0,97.8,71.0
540197,single,0.9,95.3,0.0
540207,field_out,0.0,90.7,-17.0
540227,single,0.9,76.2,23.0
540231,single,0.9,91.2,66.0
540233,single,0.9,90.5,14.0
540245,field_out,0.0,90.8,-17.0
540253,double,1.25,94.5,28.0
540262,triple,1.6,93.5,-2.0
540274,field_out,0.0,83.3,39.0
540277,field_out,0.0,86.4,-5.0
540294,field_out,0.0,82.7,-23.0
540308,double,1.25,97.2,18.0
540327,single,0.9,105.6,0.0
540342,single,0.9,88.0,12.0
540347,single,0.9,94.8,8.0
540350,double,1.25,66.2,28.0
540356,field_out,0.0,69.9,-11.0
540362,field_out,0.0,88.7,1.0
540365,field_out,0.0,73.1,-63.0
540366,single,0.9,106.8,16.0
540388,field_out,0.0,99.4,-6.0
540391,field_out,0.0,52.9,-43.0
540399,single,0.9,97.9,-9.0
540400,single,0.9,82.9,3.0
540403,field_out,0.0,95.8,40.0
540404,field_out,0.0,63.8,22.0
540406,field_out,0.0,81.4,-36.0
540411,field_out,0.0,89.8,30.0
540420,field_out,0.0,63.7,-36.0
540430,single,0.9,71.1,19.0
540434,field_out,0.0,74.1,-8.0
540441,field_out,0.0,77.2,4.0
540442,field_out,0.0,83.2,-20.0
540453,field_out,0.0,100.1,16.0
540455,field_out,0.0,79.1,2.0
540461,home_run,2.0,98.9,27.0
540463,field_out,0.0,92.3,41.0
540465,field_out,0.0,59.2,36.0
540469,field_out,0.0,91.2,74.0
540473,field_out,0.0,108.8,-6.0
540478,home_run,2.0,103.1,32.0
540488,field_out,0.0,78.9,77.0
540496,single,0.9,68.1,34.0
540497,single,0.9,104.8,-9.0
540541,field_out,0.0,105.6,-12.0
540553,field_out,0.0,95.8,34.0
540562,single,0.9,88.8,19.0
540564,single,0.9,102.4,7.0
540566,single,0.9,87.5,14.0
540571,field_out,0.0,86.8,2.0
540574,double,1.25,102.5,22.0
540576,double,1.25,96.7,-8.0
540588,single,0.9,81.1,7.0
540601,field_out,0.0,83.4,42.0
540613,field_out,0.0,68.8,6.0
540616,single,0.9,95.9,8.0
540627,home_run,2.0,112.0,22.0
540630,field_out,0.0,86.4,43.0
540633,field_out,0.0,105.5,13.0
540635,field_out,0.0,67.7,-84.0
540643,field_out,0.0,85.7,35.0
540666,single,0.9,85.6,-17.0
540672,field_out,0.0,74.0,65.0
540678,field_out,0.0,72.1,2.0
540697,single,0.9,68.0,30.0
540699,field_out,0.0,98.1,-27.0
540700,double,1.25,90.6,39.0
540702,field_out,0.0,69.7,0.0
540711,field_out,0.0,98.1,26.0
540713,field_out,0.0,74.0,11.0
540714,home_run,2.0,103.8,34.0
540721,single,0.9,102.0,2.0
540726,field_out,0.0,86.2,-24.0
540729,field_out,0.0,100.9,-7.0
540731,field_out,0.0,102.8,-26.0
540733,field_out,0.0,97.7,21.0
540734,field_out,0.0,95.9,23.0
540736,field_out,0.0,93.9,-32.0
540741,field_out,0.0,83.6,45.0
540746,single,0.9,66.8,31.0
540753,single,0.9,96.5,-4.0
540755,field_out,0.0,84.6,27.0
540769,single,0.9,87.8,9.0
540775,field_out,0.0,98.3,9.0
540780,field_out,0.0,99.0,2.0
540805,field_out,0.0,80.9,32.0
540806,field_out,0.0,98.9,26.0
540809,field_out,0.0,96.0,26.0
540812,single,0.9,78.6,15.0
540814,field_out,0.0,91.0,26.0
540817,field_out,0.0,77.4,-63.0
540824,field_out,0.0,97.0,-16.0
540825,field_out,0.0,95.6,4.0
540828,field_out,0.0,74.9,45.0
540831,single,0.9,55.7,-15.0
540836,single,0.9,104.1,7.0
540840,single,0.9,89.7,11.0
540843,field_out,0.0,85.4,27.0
540870,field_out,0.0,59.5,-46.0
540876,double,1.25,110.2,23.0
540879,home_run,2.0,108.9,28.0
540881,field_out,0.0,83.5,-20.0
540884,field_out,0.0,64.3,62.0
540886,field_out,0.0,98.3,-2.0
540889,home_run,2.0,106.1,33.0
540892,field_out,0.0,71.1,44.0
540897,single,0.9,109.5,2.0
540899,single,0.9,100.9,-6.0
540903,single,0.9,97.0,7.0
540917,single,0.9,84.2,15.0
540920,single,0.9,88.1,18.0
540921,field_out,0.0,82.9,-1.0
540926,field_out,0.0,85.3,26.0
540929,double,1.25,100.9,9.0
540941,field_out,0.0,109.3,12.0
540944,field_out,0.0,89.8,54.0
540947,home_run,2.0,104.5,26.0
540948,field_out,0.0,93.3,-5.0
540954,field_out,0.0,98.9,20.0
540962,field_out,0.0,84.5,48.0
540974,single,0.9,76.3,-4.0
540976,single,0.9,97.9,8.0
540979,field_out,0.0,91.8,26.0
540986,field_out,0.0,63.0,66.0
540987,field_out,0.0,80.4,47.0
540991,field_out,0.0,104.3,7.0
541000,single,0.9,96.9,-21.0
541009,field_out,0.0,99.0,-1.0
541018,field_out,0.0,84.8,-5.0
541022,field_out,0.0,98.8,-15.0
541024,home_run,2.0,101.9,25.0
541032,field_out,0.0,89.4,37.0
541033,field_out,0.0,98.2,19.0
541038,home_run,2.0,87.9,37.0
541054,field_out,0.0,98.7,-10.0
541056,field_out,0.0,93.2,46.0
541060,field_out,0.0,91.4,52.0
541077,field_out,0.0,86.3,-3.0
541081,double,1.25,91.4,34.0
541084,field_out,0.0,85.6,50.0
541090,field_out,0.0,102.5,-3.0
541091,field_out,0.0,54.5,10.0
541098,double,1.25,107.0,15.0
541099,field_out,0.0,95.6,9.0
541119,double,1.25,107.2,16.0
541123,single,0.9,99.1,-2.0
541124,field_out,0.0,95.7,-12.0
541142,field_out,0.0,95.7,38.0
541145,home_run,2.0,110.7,24.0
541146,field_out,0.0,103.2,-8.0
541152,field_out,0.0,88.3,4.0
541164,single,0.9,101.6,24.0
541170,field_out,0.0,74.5,64.0
541181,field_out,0.0,90.8,-15.0
541185,field_out,0.0,93.6,25.0
541189,field_out,0.0,80.4,23.0
541191,field_out,0.0,90.4,58.0
541193,field_out,0.0,88.4,21.0
541205,field_out,0.0,70.1,11.0
541207,field_out,0.0,93.6,20.0
541214,single,0.9,104.1,2.0
541219,home_run,2.0,98.2,34.0
541221,home_run,2.0,106.7,21.0
541237,field_out,0.0,57.7,12.0
541240,field_out,0.0,90.0,40.0
541248,field_out,0.0,107.5,-1.0
541254,field_out,0.0,98.0,41.0
541261,single,0.9,68.8,29.0
541271,single,0.9,94.3,6.0
541272,field_out,0.0,67.0,-10.0
541292,field_out,0.0,77.3,-43.0
541293,single,0.9,101.0,11.0
541295,single,0.9,73.1,17.0
541301,single,0.9,115.0,6.0
541308,field_out,0.0,95.3,27.0
541311,double,1.25,99.3,21.0
541315,field_out,0.0,100.4,1.0
541319,field_out,0.0,91.7,32.0
541326,single,0.9,75.3,-38.0
541330,field_out,0.0,75.9,-4.0
541331,field_out,0.0,70.8,-3.0
541335,field_out,0.0,91.2,-16.0
541340,field_out,0.0,80.9,-22.0
541341,single,0.9,69.9,36.0
541344,field_out,0.0,93.2,-11.0
541346,field_out,0.0,93.0,46.0
541349,field_out,0.0,73.0,58.0
541356,single,0.9,106.9,-3.0
541362,field_out,0.0,94.6,-6.0
541367,field_out,0.0,81.4,38.0
541370,field_out,0.0,93.7,43.0
541378,single,0.9,99.8,15.0
541383,field_out,0.0,80.9,43.0
541386,field_out,0.0,104.3,40.0
541388,field_out,0.0,91.7,-7.0
541394,field_out,0.0,85.0,43.0
541403,triple,1.6,96.7,16.0
541407,field_out,0.0,82.6,66.0
541418,single,0.9,66.9,76.0
541422,double,1.25,103.1,32.0
541427,field_out,0.0,100.9,-2.0
541431,field_out,0.0,96.2,47.0
541451,field_out,0.0,83.4,39.0
541459,field_out,0.0,90.7,47.0
541461,field_out,0.0,98.2,20.0
541462,field_out,0.0,100.4,36.0
541465,field_out,0.0,78.2,-16.0
541468,field_out,0.0,102.3,22.0
541475,field_out,0.0,75.4,-11.0
541477,field_out,0.0,58.1,-71.0
541482,field_out,0.0,85.9,0.0
541497,field_out,0.0,97.5,-7.0
541509,home_run,2.0,107.9,20.0
541518,field_out,0.0,79.7,-21.0
541535,field_out,0.0,103.9,19.0
541541,single,0.9,110.2,3.0
541546,field_out,0.0,104.4,35.0
541553,single,0.9,105.1,15.0
541555,field_out,0.0,104.4,16.0
541561,field_out,0.0,74.7,10.0
541571,field_out,0.0,92.8,41.0
541573,single,0.9,99.9,13.0
541588,single,0.9,80.3,11.0
541591,single,0.9,82.3,0.0
541599,field_out,0.0,74.8,75.0
541609,field_out,0.0,69.4,-11.0
541612,home_run,2.0,108.1,21.0
541617,field_out,0.0,88.2,58.0
541618,field_out,0.0,93.4,61.0
541621,field_out,0.0,95.5,20.0
541625,field_out,0.0,104.5,16.0
541627,field_out,0.0,88.8,-7.0
541634,field_out,0.0,82.4,11.0
541645,double,1.25,102.3,14.0
541648,field_out,0.0,94.2,-17.0
541655,single,0.9,66.2,35.0
541664,single,0.9,89.4,11.0
541676,field_out,0.0,87.5,-20.0
541680,field_out,0.0,84.5,32.0
541692,single,0.9,86.9,9.0
541701,single,0.9,91.5,4.0
541705,field_out,0.0,91.9,5.0
541718,double,1.25,107.2,12.0
541720,field_out,0.0,89.0,-29.0
541731,field_out,0.0,84.5,31.0
541737,single,0.9,101.8,13.0
541751,field_out,0.0,96.7,25.0
541753,field_out,0.0,61.3,18.0
541763,field_out,0.0,74.2,-61.0
541772,field_out,0.0,84.6,44.0
541774,field_out,0.0,89.7,-14.0
541779,field_out,0.0,96.3,-13.0
541786,field_out,0.0,95.0,4.0
541796,single,0.9,107.2,5.0
541797,single,0.9,103.2,-14.0
541798,field_out,0.0,89.0,10.0
541800,field_out,0.0,75.6,42.0
541805,field_out,0.0,64.1,-27.0
541809,field_out,0.0,86.3,43.0
541814,field_out,0.0,75.8,61.0
541826,field_out,0.0,93.2,33.0
541830,field_out,0.0,72.1,-7.0
541831,double,1.25,61.4,22.0
541834,single,0.9,104.4,-5.0
541836,single,0.9,104.0,12.0
541838,field_out,0.0,95.1,30.0
541845,single,0.9,100.3,12.0
541847,single,0.9,85.4,6.0
541851,field_out,0.0,91.5,-9.0
541857,field_out,0.0,80.7,-20.0
541862,field_out,0.0,77.0,-13.0
541863,single,0.9,89.7,11.0
541878,single,0.9,96.2,12.0
541883,field_out,0.0,97.9,-14.0
541890,field_out,0.0,93.2,-21.0
541896,single,0.9,95.0,-7.0
541900,field_out,0.0,65.3,-70.0
541905,field_out,0.0,87.4,-23.0
541911,field_out,0.0,91.6,36.0
541916,field_out,0.0,76.2,-1.0
541919,field_out,0.0,57.4,-55.0
541923,single,0.9,96.4,15.0
541927,field_out,0.0,84.5,22.0
541928,field_out,0.0,95.2,-5.0
541939,field_out,0.0,89.5,-17.0
541943,field_out,0.0,82.0,-9.0
541954,single,0.9,73.5,27.0
541966,field_out,0.0,76.4,38.0
541967,field_out,0.0,93.3,42.0
541974,field_out,0.0,105.1,-8.0
541985,single,0.9,96.7,8.0
541986,single,0.9,101.8,9.0
541997,single,0.9,104.6,16.0
541998,field_out,0.0,86.4,-36.0
542009,single,0.9,71.3,16.0
542019,field_out,0.0,93.8,-24.0
542023,field_out,0.0,100.8,22.0
542025,field_out,0.0,108.1,9.0
542035,field_out,0.0,98.6,-16.0
542043,field_out,0.0,82.4,-29.0
542055,single,0.9,74.6,-30.0
542080,field_out,0.0,95.8,10.0
542089,field_out,0.0,97.4,-1.0
542092,field_out,0.0,101.9,7.0
542093,field_out,0.0,100.0,21.0
542095,field_out,0.0,70.3,75.0
542096,double,1.25,96.6,19.0
542099,double,1.25,105.0,26.0
542106,field_out,0.0,91.4,-21.0
542107,field_out,0.0,82.0,45.0
542111,field_out,0.0,104.9,20.0
542120,single,0.9,42.4,-80.0
542121,single,0.9,102.9,-5.0
542122,field_out,0.0,87.7,2.0
542126,home_run,2.0,101.2,38.0
542131,field_out,0.0,89.2,23.0
542139,single,0.9,76.1,-34.0
542143,field_out,0.0,103.6,40.0
542152,field_out,0.0,69.8,-8.0
542154,field_out,0.0,101.0,29.0
542157,field_out,0.0,88.7,20.0
542162,double,1.25,97.2,2.0
542170,double,1.25,92.9,17.0
542175,field_out,0.0,96.2,5.0
542184,field_out,0.0,97.2,1.0
542192,field_out,0.0,79.9,-17.0
542195,field_out,0.0,91.7,-8.0
542201,field_out,0.0,91.2,9.0
542207,single,0.9,67.3,41.0
542211,field_out,0.0,75.0,42.0
542219,field_out,0.0,82.5,-23.0
542231,field_out,0.0,99.3,21.0
542235,single,0.9,98.3,5.0
542237,home_run,2.0,94.4,36.0
542252,single,0.9,100.4,5.0
542264,field_out,0.0,70.1,0.0
542276,field_out,0.0,58.1,-16.0
542281,single,0.9,102.6,13.0
542299,double,1.25,100.9,10.0
542307,field_out,0.0,96.7,11.0
542314,field_out,0.0,99.9,31.0
542317,field_out,0.0,96.7,21.0
542341,single,0.9,100.2,16.0
542346,home_run,2.0,107.6,26.0
542357,single,0.9,83.2,16.0
542359,single,0.9,73.1,27.0
542363,single,0.9,99.6,4.0
542366,single,0.9,101.5,14.0
542369,field_out,0.0,53.8,-53.0
542379,field_out,0.0,84.3,33.0
542382,single,0.9,92.0,-13.0
542383,field_out,0.0,100.8,-7.0
542384,triple,1.6,105.9,25.0
542386,field_out,0.0,95.5,1.0
542391,field_out,0.0,85.4,56.0
542394,field_out,0.0,90.5,35.0
542411,single,0.9,94.0,-17.0
542417,double,1.25,103.0,17.0
542428,field_out,0.0,77.1,-27.0
542433,double,1.25,94.0,0.0
542439,single,0.9,104.0,4.0
542449,field_out,0.0,89.7,24.0
542460,single,0.9,99.2,11.0
542467,field_out,0.0,80.1,7.0
542474,field_out,0.0,94.4,41.0
542478,field_out,0.0,67.3,63.0
542481,field_out,0.0,90.3,1.0
542486,field_out,0.0,69.5,9.0
542488,field_out,0.0,78.3,-9.0
542489,field_out,0.0,81.5,40.0
542494,field_out,0.0,88.0,-3.0
542495,field_out,0.0,91.2,-3.0
542524,single,0.9,98.9,7.0
542525,single,0.9,86.9,-1.0
542533,single,0.9,66.5,43.0
542538,field_out,0.0,85.3,40.0
542543,field_out,0.0,101.8,17.0
542550,field_out,0.0,101.4,6.0
542556,field_out,0.0,100.5,24.0
542559,field_out,0.0,101.6,28.0
542563,field_out,0.0,104.6,10.0
542570,field_out,0.0,90.6,36.0
542589,field_out,0.0,62.6,-17.0
542602,single,0.9,96.2,7.0
542608,single,0.9,101.3,3.0
542611,field_out,0.0,92.0,57.0
542612,home_run,2.0,100.0,31.0
542617,field_out,0.0,100.7,10.0
542618,single,0.9,93.7,8.0
542622,double,1.25,97.6,12.0
542625,home_run,2.0,97.3,43.0
542631,field_out,0.0,68.1,17.0
542643,home_run,2.0,104.1,26.0
542653,double,1.25,100.4,12.0
542654,home_run,2.0,101.3,30.0
542656,single,0.9,100.7,-4.0
542660,field_out,0.0,97.3,33.0
542664,double,1.25,103.7,5.0
542669,field_out,0.0,93.5,-21.0
542678,field_out,0.0,89.4,-1.0
542681,double,1.25,97.0,16.0
542683,single,0.9,82.0,9.0
542686,field_out,0.0,103.7,36.0
542692,single,0.9,82.9,20.0
542693,field_out,0.0,103.9,-20.0
542710,field_out,0.0,111.6,17.0
542719,field_out,0.0,95.8,-14.0
542720,field_out,0.0,93.3,34.0
542722,field_out,0.0,90.9,69.0
542726,single,0.9,105.5,9.0
542735,single,0.9,83.9,10.0
542737,field_out,0.0,79.7,48.0
542741,field_out,0.0,72.5,67.0
542742,field_out,0.0,84.7,-48.0
542746,field_out,0.0,103.1,9.0
542750,field_out,0.0,66.4,82.0
542752,field_out,0.0,77.4,33.0
542760,home_run,2.0,105.7,40.0
542762,field_out,0.0,94.8,25.0
542764,field_out,0.0,98.5,10.0
542772,field_out,0.0,85.2,36.0
542782,field_out,0.0,95.0,-12.0
542785,field_out,0.0,47.1,19.0
542787,single,0.9,95.8,-1.0
542793,single,0.9,104.6,13.0
542800,single,0.9,102.8,-9.0
542801,single,0.9,99.4,8.0
542805,single,0.9,89.7,19.0
542806,field_out,0.0,84.5,42.0
542811,field_out,0.0,96.4,-11.0
542825,field_out,0.0,100.3,34.0
542831,field_out,0.0,91.2,39.0
542835,field_out,0.0,74.1,13.0
542836,field_out,0.0,105.8,-2.0
542838,field_out,0.0,103.6,14.0
542842,field_out,0.0,94.9,4.0
542845,field_out,0.0,94.9,26.0
542860,field_out,0.0,101.4,3.0
542864,double,1.25,97.7,16.0
542880,single,0.9,77.8,20.0
542882,double,1.25,92.0,35.0
542893,single,0.9,85.0,17.0
542902,single,0.9,90.1,11.0
542906,field_out,0.0,84.3,31.0
542913,field_out,0.0,81.2,56.0
542917,single,0.9,89.6,14.0
542931,field_out,0.0,83.0,36.0
542937,field_out,0.0,93.6,26.0
542938,double,1.25,108.1,17.0
542945,single,0.9,88.7,7.0
542953,field_out,0.0,96.6,78.0
542959,field_out,0.0,95.8,42.0
542960,field_out,0.0,92.0,-16.0
542963,field_out,0.0,64.0,-28.0
542965,double,1.25,101.7,21.0
542969,field_out,0.0,89.3,46.0
542982,field_out,0.0,94.4,44.0
542983,single,0.9,98.1,14.0
542987,field_out,0.0,95.8,3.0
542988,field_out,0.0,83.7,-6.0
542990,field_out,0.0,96.8,1.0
542992,field_out,0.0,83.7,6.0
542994,field_out,0.0,63.9,-70.0
542998,field_out,0.0,75.1,-16.0
543002,field_out,0.0,70.2,68.0
543009,field_out,0.0,80.3,-11.0
543014,double,1.25,90.0,8.0
543018,field_out,0.0,77.6,30.0
543031,field_out,0.0,84.6,-2.0
543032,field_out,0.0,80.9,51.0
543035,field_out,0.0,72.6,-1.0
543037,field_out,0.0,67.0,-39.0
543038,double,1.25,91.2,35.0
543040,single,0.9,84.2,53.0
543048,single,0.9,105.4,3.0
543057,field_out,0.0,91.9,31.0
543063,field_out,0.0,104.9,14.0
543066,single,0.9,88.2,8.0
543068,field_out,0.0,85.0,-26.0
543070,double,1.25,97.8,10.0
543076,triple,1.6,107.1,14.0
543077,field_out,0.0,88.8,-10.0
543082,field_out,0.0,87.3,48.0
543083,field_out,0.0,101.3,31.0
543094,double,1.25,108.0,20.0
543112,field_out,0.0,83.7,63.0
543119,double,1.25,101.2,21.0
543123,field_out,0.0,89.6,2.0
543128,double,1.25,76.7,22.0
543129,single,0.9,86.4,7.0
543136,single,0.9,99.9,-1.0
543148,field_out,0.0,67.4,-19.0
543157,field_out,0.0,97.3,23.0
543162,field_out,0.0,84.9,52.0
543169,single,0.9,100.8,5.0
543180,single,0.9,109.6,23.0
543181,field_out,0.0,61.1,-17.0
543193,double,1.25,99.0,21.0
543199,single,0.9,96.3,-1.0
543214,field_out,0.0,90.2,37.0
543219,field_out,0.0,81.6,28.0
543228,single,0.9,107.2,13.0
543233,field_out,0.0,88.3,55.0
543235,single,0.9,67.7,-37.0
543237,double,1.25,110.5,11.0
543241,field_out,0.0,62.4,81.0
543246,field_out,0.0,94.6,36.0
543250,field_out,0.0,103.8,-11.0
543260,field_out,0.0,85.6,23.0
543271,field_out,0.0,69.0,-29.0
543277,field_out,0.0,90.3,60.0
543278,single,0.9,62.0,33.0
543282,home_run,2.0,99.9,40.0
543292,field_out,0.0,96.5,-4.0
543293,field_out,0.0,90.3,64.0
543304,single,0.9,98.6,9.0
543311,field_out,0.0,88.9,70.0
543325,field_out,0.0,83.2,36.0
543332,field_out,0.0,87.0,44.0
543341,single,0.9,70.8,-30.0
543348,field_out,0.0,99.2,23.0
543354,field_out,0.0,101.4,52.0
543364,field_out,0.0,92.6,51.0
543369,field_out,0.0,70.8,44.0
543384,field_out,0.0,70.8,67.0
543389,single,0.9,85.9,14.0
543394,field_out,0.0,50.4,-48.0
543395,field_out,0.0,86.7,29.0
543396,single,0.9,87.0,15.0
543397,field_out,0.0,57.8,-64.0
543405,field_out,0.0,93.7,30.0
543417,field_out,0.0,103.1,-20.0
543421,field_out,0.0,100.6,35.0
543431,field_out,0.0,103.4,42.0
543435,field_out,0.0,87.9,71.0
543453,single,0.9,104.2,-19.0
543456,double,1.25,91.6,-2.0
543461,field_out,0.0,68.6,-11.0
543472,field_out,0.0,105.4,3.0
543479,field_out,0.0,98.4,-2.0
543483,field_out,0.0,69.4,0.0
543487,field_out,0.0,66.1,-44.0
543494,single,0.9,100.4,4.0
543506,double,1.25,96.9,20.0
543508,field_out,0.0,74.1,53.0
543541,single,0.9,101.5,15.0
543550,single,0.9,57.4,20.0
543553,field_out,0.0,102.6,1.0
543564,single,0.9,102.7,11.0
543581,single,0.9,91.9,8.0
543582,double,1.25,91.4,27.0
543583,field_out,0.0,77.5,3.0
543590,field_out,0.0,100.6,0.0
543598,field_out,0.0,103.3,-7.0
543602,field_out,0.0,58.9,30.0
543623,field_out,0.0,98.4,11.0
543625,single,0.9,79.7,-44.0
543626,field_out,0.0,95.3,48.0
543634,field_out,0.0,82.2,2.0
543642,single,0.9,61.7,25.0
543649,field_out,0.0,85.7,-46.0
543656,field_out,0.0,91.3,36.0
543660,single,0.9,104.1,8.0
543682,home_run,2.0,100.4,31.0
543703,field_out,0.0,93.5,65.0
543712,single,0.9,40.3,-38.0
543717,field_out,0.0,56.5,-53.0
543720,field_out,0.0,83.8,48.0
543722,field_out,0.0,93.4,31.0
543743,field_out,0.0,89.2,22.0
543751,home_run,2.0,99.7,27.0
543759,field_out,0.0,102.5,24.0
543768,field_out,0.0,45.8,-46.0
543777,field_out,0.0,61.6,-23.0
543782,field_out,0.0,99.5,-15.0
543786,home_run,2.0,101.1,36.0
543795,field_out,0.0,80.6,63.0
543804,field_out,0.0,66.4,8.0
543822,single,0.9,91.0,11.0
543824,field_out,0.0,94.9,21.0
543830,double,1.25,101.0,11.0
543836,field_out,0.0,72.9,-18.0
543845,field_out,0.0,69.7,82.0
543848,field_out,0.0,99.3,0.0
543851,field_out,0.0,86.1,34.0
543853,double,1.25,102.8,14.0
543854,double,1.25,89.7,21.0
543869,field_out,0.0,57.4,31.0
543882,field_out,0.0,103.2,28.0
543886,field_out,0.0,85.5,55.0
543897,field_out,0.0,88.7,32.0
543905,single,0.9,101.0,13.0
543912,single,0.9,103.5,7.0
543914,single,0.9,91.1,16.0
543916,field_out,0.0,90.4,-24.0
543919,field_out,0.0,56.8,-22.0
543926,field_out,0.0,95.6,-24.0
543927,field_out,0.0,62.5,55.0
543931,single,0.9,86.2,16.0
543934,field_out,0.0,65.5,-52.0
543950,field_out,0.0,78.5,61.0
543961,single,0.9,76.6,32.0
543968,single,0.9,73.0,17.0
543970,field_out,0.0,96.4,-14.0
543976,field_out,0.0,104.8,-19.0
543977,single,0.9,81.8,-16.0
543993,single,0.9,66.7,49.0
544001,field_out,0.0,71.4,67.0
544010,double,1.25,95.9,10.0
544012,field_out,0.0,95.3,-12.0
544015,field_out,0.0,65.8,14.0
544017,field_out,0.0,89.9,-14.0
544019,field_out,0.0,102.8,-4.0
544021,double,1.25,94.2,32.0
544022,field_out,0.0,89.5,47.0
544030,field_out,0.0,86.2,53.0
544037,double,1.25,92.6,14.0
544043,field_out,0.0,99.1,43.0
544047,field_out,0.0,86.6,71.0
544049,field_out,0.0,79.6,-29.0
544059,field_out,0.0,51.8,-11.0
544066,field_out,0.0,94.9,-23.0
544070,field_out,0.0,88.7,58.0
544074,field_out,0.0,99.8,45.0
544079,double,1.25,75.3,10.0
544087,field_out,0.0,78.3,79.0
544089,field_out,0.0,80.4,70.0
544093,field_out,0.0,98.7,25.0
544096,field_out,0.0,84.8,36.0
544102,field_out,0.0,80.8,-4.0
544106,double,1.25,92.8,26.0
544117,field_out,0.0,81.0,-2.0
544124,field_out,0.0,99.3,-22.0
544129,field_out,0.0,67.6,-23.0
544130,field_out,0.0,95.8,23.0
544133,single,0.9,83.0,17.0
544136,field_out,0.0,93.8,43.0
544141,field_out,0.0,98.5,30.0
544145,home_run,2.0,98.0,28.0
544148,single,0.9,78.6,5.0
544150,single,0.9,101.7,6.0
544154,field_out,0.0,98.5,8.0
544164,single,0.9,83.4,10.0
544183,field_out,0.0,80.0,43.0
544191,field_out,0.0,90.5,30.0
544194,field_out,0.0,99.6,63.0
544199,single,0.9,87.7,13.0
544202,field_out,0.0,90.2,64.0
544203,single,0.9,96.5,7.0
544206,field_out,0.0,87.6,43.0
544210,double,1.25,96.3,10.0
544218,field_out,0.0,82.5,-7.0
544219,field_out,0.0,98.9,30.0
544229,field_out,0.0,106.1,-4.0
544230,double,1.25,104.3,9.0
544232,field_out,0.0,89.5,8.0
544238,field_out,0.0,96.0,55.0
544255,single,0.9,77.0,36.0
544257,single,0.9,99.2,-1.0
544258,field_out,0.0,91.4,67.0
544261,field_out,0.0,87.1,41.0
544264,field_out,0.0,102.7,-5.0
544266,field_out,0.0,99.8,-10.0
544278,field_out,0.0,55.3,-45.0
544282,field_out,0.0,94.1,47.0
544286,field_out,0.0,80.0,64.0
544296,single,0.9,68.0,-56.0
544299,single,0.9,95.2,3.0
544302,field_out,0.0,95.6,-36.0
544307,field_out,0.0,102.5,17.0
544318,field_out,0.0,69.1,-42.0
544321,field_out,0.0,94.2,30.0
544322,single,0.9,98.7,8.0
544325,field_out,0.0,92.2,42.0
544329,field_out,0.0,105.1,15.0
544335,field_out,0.0,64.8,71.0
544340,field_out,0.0,78.9,38.0
544351,field_out,0.0,87.6,40.0
544363,field_out,0.0,99.3,-8.0
544374,field_out,0.0,81.2,87.0
544379,double,1.25,99.4,13.0
544392,field_out,0.0,87.9,41.0
544393,home_run,2.0,104.2,30.0
544395,field_out,0.0,85.0,72.0
544400,field_out,0.0,100.5,34.0
544403,double,1.25,90.4,28.0
544407,home_run,2.0,111.1,28.0
544410,field_out,0.0,85.6,21.0
544416,field_out,0.0,91.4,37.0
544422,single,0.9,85.0,19.0
544425,field_out,0.0,80.9,69.0
544432,field_out,0.0,69.3,-13.0
544447,single,0.9,87.5,14.0
544448,single,0.9,94.1,6.0
544452,field_out,0.0,85.3,28.0
544455,double,1.25,97.7,18.0
544461,field_out,0.0,69.7,-1.0
544462,field_out,0.0,87.2,53.0
544477,field_out,0.0,81.8,72.0
544478,field_out,0.0,96.1,0.0
